,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
607,600854.SH,20200706,4.13,4.57,4.13,4.57,4.15,0.42,10.1205,276475.16,120528.218
608,600854.SH,20200703,4.32,4.55,4.06,4.15,4.23,-0.08,-1.8913,295157.45,123577.384
609,600854.SH,20200702,3.97,4.39,3.96,4.23,3.99,0.24,6.015,311804.42,131603.19
610,600854.SH,20200701,3.97,3.99,3.92,3.99,3.96,0.03,0.7576,41165.01,16271.35
611,600854.SH,20200630,4.0,4.03,3.93,3.96,3.99,-0.03,-0.7519,54690.39,21744.655
612,600854.SH,20200629,4.02,4.09,3.96,3.99,4.09,-0.1,-2.445,61939.18,24782.826
613,600854.SH,20200624,3.91,4.23,3.88,4.09,3.91,0.18,4.6036,146588.24,59106.029
614,600854.SH,20200623,3.88,3.99,3.87,3.91,3.89,0.02,0.5141,100683.08,39481.739
615,600854.SH,20200622,3.91,3.92,3.88,3.89,3.92,-0.03,-0.7653,36627.32,14275.617
616,600854.SH,20200619,3.94,3.95,3.91,3.92,3.93,-0.01,-0.2545,56354.45,22078.918
617,600854.SH,20200618,3.87,3.93,3.85,3.93,3.87,0.06,1.5504,63907.51,24937.494
618,600854.SH,20200617,3.91,3.91,3.84,3.87,3.88,-0.01,-0.2577,42185.71,16326.216
619,600854.SH,20200616,3.8,3.91,3.8,3.88,3.8,0.08,2.1053,61817.31,23861.871
620,600854.SH,20200615,3.78,3.83,3.77,3.8,3.8,0.0,0.0,38689.0,14706.622
621,600854.SH,20200612,3.78,3.83,3.71,3.8,3.8,0.0,0.0,46731.18,17695.434
622,600854.SH,20200611,3.84,3.85,3.79,3.8,3.85,-0.05,-1.2987,73556.33,28055.425
623,600854.SH,20200610,3.92,3.98,3.83,3.85,3.95,-0.1,-2.5316,111154.75,43068.418
624,600854.SH,20200609,3.8,3.99,3.8,3.95,3.85,0.1,2.5974,150664.36,58792.721
625,600854.SH,20200608,3.8,3.91,3.76,3.85,3.78,0.07,1.8519,104235.0,39854.179
626,600854.SH,20200605,3.87,3.89,3.76,3.78,3.87,-0.09,-2.3256,146624.32,55948.428
627,600854.SH,20200604,3.9,3.96,3.81,3.87,4.14,-0.27,-6.5217,284261.28,110587.388
628,600854.SH,20200603,4.55,4.55,4.02,4.14,4.14,0.0,0.0,557137.51,244767.391
629,600854.SH,20200602,3.77,4.18,3.77,4.18,3.8,0.38,10.0,203444.06,81914.377
630,600854.SH,20200601,3.71,3.81,3.69,3.8,3.7,0.1,2.7027,36183.96,13587.523
631,600854.SH,20200529,3.67,3.7,3.62,3.7,3.69,0.01,0.271,31664.87,11597.016
632,600854.SH,20200528,3.7,3.73,3.65,3.69,3.67,0.02,0.545,37306.59,13809.141
633,600854.SH,20200527,3.66,3.69,3.62,3.67,3.66,0.01,0.2732,16588.0,6067.105
634,600854.SH,20200526,3.6,3.67,3.6,3.66,3.6,0.06,1.6667,16141.56,5892.153
635,600854.SH,20200525,3.59,3.62,3.57,3.6,3.59,0.01,0.2786,14003.11,5037.567
636,600854.SH,20200522,3.6,3.65,3.54,3.59,3.61,-0.02,-0.554,23690.3,8479.813
637,600854.SH,20200521,3.72,3.72,3.6,3.61,3.67,-0.06,-1.6349,27493.78,10019.859
638,600854.SH,20200520,3.75,3.75,3.65,3.67,3.74,-0.07,-1.8717,31360.14,11565.665
639,600854.SH,20200519,3.72,3.77,3.69,3.74,3.7,0.04,1.0811,21049.72,7843.615
640,600854.SH,20200518,3.72,3.72,3.66,3.7,3.72,-0.02,-0.5376,29613.47,10925.374
641,600854.SH,20200515,3.72,3.74,3.71,3.72,3.72,0.0,0.0,23519.52,8748.96
642,600854.SH,20200514,3.72,3.75,3.69,3.72,3.75,-0.03,-0.8,28170.39,10469.372
643,600854.SH,20200513,3.8,3.82,3.75,3.75,3.8,-0.05,-1.3158,19799.98,7460.564
644,600854.SH,20200512,3.74,3.82,3.7,3.8,3.76,0.04,1.0638,30634.0,11540.897
645,600854.SH,20200511,3.83,3.85,3.73,3.76,3.84,-0.08,-2.0833,48032.48,18127.441
646,600854.SH,20200508,3.71,3.86,3.7,3.84,3.71,0.13,3.504,58616.23,22224.254
647,600854.SH,20200507,3.76,3.76,3.7,3.71,3.79,-0.08,-2.1108,36117.71,13447.397
648,600854.SH,20200506,3.62,3.79,3.6,3.79,3.63,0.16,4.4077,43223.84,16014.988
649,600854.SH,20200430,3.56,3.65,3.56,3.63,3.56,0.07,1.9663,24234.1,8756.804
650,600854.SH,20200429,3.56,3.6,3.52,3.56,3.55,0.01,0.2817,18217.7,6495.875
651,600854.SH,20200428,3.66,3.66,3.42,3.55,3.64,-0.09,-2.4725,43003.05,15178.873
652,600854.SH,20200427,3.71,3.73,3.62,3.64,3.71,-0.07,-1.8868,31329.0,11513.234
653,600854.SH,20200424,3.75,3.75,3.65,3.71,3.73,-0.02,-0.5362,31712.78,11705.586
654,600854.SH,20200423,3.74,3.78,3.7,3.73,3.74,-0.01,-0.2674,28774.0,10739.171
655,600854.SH,20200422,3.75,3.75,3.69,3.74,3.73,0.01,0.2681,24743.71,9198.203
656,600854.SH,20200421,3.76,3.79,3.69,3.73,3.79,-0.06,-1.5831,43436.21,16157.781
657,600854.SH,20200420,3.76,3.79,3.74,3.79,3.77,0.02,0.5305,27810.17,10460.133
658,600854.SH,20200417,3.79,3.82,3.73,3.77,3.79,-0.02,-0.5277,46418.0,17419.535
659,600854.SH,20200416,3.76,3.81,3.73,3.79,3.78,0.01,0.2646,45496.93,17189.961
660,600854.SH,20200415,3.9,3.92,3.78,3.78,3.92,-0.14,-3.5714,79031.09,30271.292
661,600854.SH,20200414,4.0,4.01,3.86,3.92,3.98,-0.06,-1.5075,104136.3,40821.498
662,600854.SH,20200413,4.0,4.17,3.96,3.98,3.97,0.01,0.2519,190906.39,77432.057
663,600854.SH,20200410,3.85,4.08,3.84,3.97,3.86,0.11,2.8497,149639.73,59177.636
664,600854.SH,20200409,3.87,3.91,3.84,3.86,3.9,-0.04,-1.0256,58305.12,22591.324
665,600854.SH,20200408,3.76,3.99,3.76,3.9,3.79,0.11,2.9024,95850.17,37349.355
666,600854.SH,20200407,3.74,3.82,3.72,3.79,3.71,0.08,2.1563,39375.29,14845.628
667,600854.SH,20200403,3.66,3.74,3.65,3.71,3.66,0.05,1.3661,33139.45,12262.88
668,600854.SH,20200402,3.69,3.69,3.55,3.66,3.69,-0.03,-0.813,42800.88,15490.897
669,600854.SH,20200401,3.78,3.83,3.68,3.69,3.82,-0.13,-3.4031,49538.1,18570.532
670,600854.SH,20200331,3.86,3.9,3.78,3.82,3.87,-0.05,-1.292,52832.1,20184.156
671,600854.SH,20200330,3.75,3.93,3.73,3.87,3.85,0.02,0.5195,95723.29,36489.412
672,600854.SH,20200327,3.69,4.04,3.66,3.85,3.67,0.18,4.9046,113721.95,43461.554
673,600854.SH,20200326,3.62,3.78,3.61,3.67,3.64,0.03,0.8242,64672.82,23972.964
674,600854.SH,20200325,3.57,3.65,3.53,3.64,3.53,0.11,3.1161,37789.8,13623.307
675,600854.SH,20200324,3.55,3.55,3.45,3.53,3.45,0.08,2.3188,23347.61,8170.338
676,600854.SH,20200323,3.54,3.55,3.43,3.45,3.6,-0.15,-4.1667,25358.0,8853.204
677,600854.SH,20200320,3.56,3.61,3.5,3.6,3.55,0.05,1.4085,23122.0,8228.902
678,600854.SH,20200319,3.46,3.57,3.43,3.55,3.49,0.06,1.7192,38102.55,13340.451
679,600854.SH,20200318,3.61,3.68,3.46,3.49,3.61,-0.12,-3.3241,45000.0,16063.409
680,600854.SH,20200317,3.6,3.68,3.33,3.61,3.66,-0.05,-1.3661,55242.16,19736.818
681,600854.SH,20200316,3.83,3.88,3.63,3.66,3.81,-0.15,-3.937,61911.16,23255.554
682,600854.SH,20200313,3.68,3.84,3.57,3.81,3.88,-0.07,-1.8041,71141.99,26531.771
683,600854.SH,20200312,3.97,3.98,3.8,3.88,4.03,-0.15,-3.7221,86432.86,33667.748
684,600854.SH,20200311,3.9,4.16,3.88,4.03,3.9,0.13,3.3333,166033.28,66743.969
685,600854.SH,20200310,3.84,3.95,3.68,3.9,3.92,-0.02,-0.5102,89126.23,34115.619
686,600854.SH,20200309,3.9,4.03,3.86,3.92,3.91,0.01,0.2558,102862.21,40491.951
687,600854.SH,20200306,3.8,4.09,3.78,3.91,3.85,0.06,1.5584,119023.71,46749.871
688,600854.SH,20200305,3.84,3.88,3.78,3.85,3.81,0.04,1.0499,61947.01,23715.111
689,600854.SH,20200304,3.8,3.86,3.78,3.81,3.86,-0.05,-1.2953,55319.16,21106.735
690,600854.SH,20200303,3.78,3.97,3.73,3.86,3.8,0.06,1.5789,99915.59,38556.927
691,600854.SH,20200302,3.65,3.8,3.6,3.8,3.59,0.21,5.8496,65676.03,24472.545
692,600854.SH,20200228,3.78,3.86,3.56,3.59,3.95,-0.36,-9.1139,130318.68,48597.292
693,600854.SH,20200227,3.62,3.95,3.56,3.95,3.59,0.36,10.0279,282717.85,107287.668
694,600854.SH,20200226,3.5,3.64,3.49,3.59,3.53,0.06,1.6997,61346.85,22034.362
695,600854.SH,20200225,3.5,3.54,3.41,3.53,3.59,-0.06,-1.6713,48981.99,17094.003
696,600854.SH,20200224,3.58,3.6,3.52,3.59,3.61,-0.02,-0.554,55408.96,19743.1
697,600854.SH,20200221,3.55,3.78,3.52,3.61,3.54,0.07,1.9774,96529.86,35210.116
698,600854.SH,20200220,3.46,3.57,3.46,3.54,3.46,0.08,2.3121,47126.05,16524.685
699,600854.SH,20200219,3.44,3.49,3.43,3.46,3.46,0.0,0.0,44291.48,15322.112
700,600854.SH,20200218,3.41,3.46,3.38,3.46,3.41,0.05,1.4663,45095.31,15421.939
701,600854.SH,20200217,3.29,3.42,3.29,3.41,3.31,0.1,3.0211,37870.12,12802.548
702,600854.SH,20200214,3.28,3.35,3.28,3.31,3.32,-0.01,-0.3012,30469.19,10115.406
703,600854.SH,20200213,3.38,3.4,3.3,3.32,3.39,-0.07,-2.0649,39838.78,13274.82
704,600854.SH,20200212,3.34,3.4,3.33,3.39,3.34,0.05,1.497,23351.0,7883.769
705,600854.SH,20200211,3.37,3.48,3.33,3.34,3.35,-0.01,-0.2985,25127.64,8476.076
706,600854.SH,20200210,3.32,3.4,3.3,3.35,3.32,0.03,0.9036,29792.33,9957.642
707,600854.SH,20200207,3.26,3.32,3.24,3.32,3.25,0.07,2.1538,34318.15,11275.161
708,600854.SH,20200206,3.26,3.28,3.2,3.25,3.23,0.02,0.6192,38918.64,12641.703
709,600854.SH,20200205,3.14,3.27,3.14,3.23,3.15,0.08,2.5397,26789.73,8635.585
710,600854.SH,20200204,2.95,3.18,2.94,3.15,3.25,-0.1,-3.0769,48954.09,15195.634
711,600854.SH,20200203,3.25,3.26,3.25,3.25,3.61,-0.36,-9.9723,16929.0,5502.114
712,600854.SH,20200123,3.69,3.71,3.61,3.61,3.72,-0.11,-2.957,47498.0,17339.989
713,600854.SH,20200122,3.75,3.77,3.66,3.72,3.74,-0.02,-0.5348,30178.0,11149.623
714,600854.SH,20200121,3.8,3.81,3.74,3.74,3.8,-0.06,-1.5789,18456.0,6940.238
715,600854.SH,20200120,3.75,3.8,3.72,3.8,3.76,0.04,1.0638,17755.84,6673.376
716,600854.SH,20200117,3.8,3.81,3.75,3.76,3.76,0.0,0.0,27055.86,10241.273
717,600854.SH,20200116,3.82,3.85,3.76,3.76,3.82,-0.06,-1.5707,21933.53,8346.251
718,600854.SH,20200115,3.86,3.88,3.81,3.82,3.88,-0.06,-1.5464,26837.41,10292.011
719,600854.SH,20200114,3.9,3.92,3.85,3.88,3.89,-0.01,-0.2571,47463.3,18389.756
720,600854.SH,20200113,3.9,3.9,3.81,3.89,3.9,-0.01,-0.2564,38135.01,14717.023
721,600854.SH,20200110,3.92,3.94,3.85,3.9,3.91,-0.01,-0.2558,29916.0,11626.007
722,600854.SH,20200109,3.87,3.95,3.86,3.91,3.85,0.06,1.5584,42329.41,16524.872
723,600854.SH,20200108,3.91,3.94,3.81,3.85,3.94,-0.09,-2.2843,35893.85,13910.171
724,600854.SH,20200107,3.88,3.94,3.88,3.94,3.9,0.04,1.0256,28539.71,11176.335
725,600854.SH,20200106,3.86,3.95,3.85,3.9,3.89,0.01,0.2571,32086.27,12503.723
726,600854.SH,20200103,3.88,3.91,3.83,3.89,3.87,0.02,0.5168,27021.93,10469.535
727,600854.SH,20200102,3.82,3.88,3.81,3.87,3.81,0.06,1.5748,39051.53,15039.977
728,600854.SH,20191231,3.79,3.83,3.77,3.81,3.81,0.0,0.0,16594.92,6309.035
729,600854.SH,20191230,3.78,3.85,3.72,3.81,3.8,0.01,0.2632,30993.1,11698.415
730,600854.SH,20191227,3.8,3.85,3.79,3.8,3.81,-0.01,-0.2625,25346.38,9677.37
731,600854.SH,20191226,3.78,3.82,3.77,3.81,3.79,0.02,0.5277,19153.0,7259.052
732,600854.SH,20191225,3.79,3.8,3.76,3.79,3.79,0.0,0.0,15834.59,5991.685
733,600854.SH,20191224,3.73,3.8,3.73,3.79,3.74,0.05,1.3369,20216.59,7607.355
734,600854.SH,20191223,3.84,3.84,3.74,3.74,3.84,-0.1,-2.6042,24147.02,9124.119
735,600854.SH,20191220,3.86,3.88,3.84,3.84,3.86,-0.02,-0.5181,23934.89,9236.727
736,600854.SH,20191219,3.84,3.86,3.83,3.86,3.86,0.0,0.0,23831.75,9168.884
737,600854.SH,20191218,3.84,3.93,3.83,3.86,3.86,0.0,0.0,46215.33,17861.65
738,600854.SH,20191217,3.83,3.87,3.81,3.86,3.84,0.02,0.5208,52570.57,20220.429
739,600854.SH,20191216,3.83,3.85,3.78,3.84,3.86,-0.02,-0.5181,45959.47,17541.721
740,600854.SH,20191213,3.89,3.89,3.77,3.86,3.79,0.07,1.847,223619.43,85359.121
741,600854.SH,20191212,3.75,3.83,3.7,3.79,3.73,0.06,1.6086,39966.2,15097.213
742,600854.SH,20191211,3.75,3.76,3.72,3.73,3.75,-0.02,-0.5333,12536.12,4681.358
743,600854.SH,20191210,3.73,3.75,3.7,3.75,3.74,0.01,0.2674,9134.73,3405.773
744,600854.SH,20191209,3.73,3.76,3.72,3.74,3.73,0.01,0.2681,9460.39,3532.513
745,600854.SH,20191206,3.73,3.76,3.71,3.73,3.73,0.0,0.0,13030.52,4861.861
746,600854.SH,20191205,3.68,3.74,3.68,3.73,3.68,0.05,1.3587,15474.9,5744.235
747,600854.SH,20191204,3.68,3.69,3.63,3.68,3.68,0.0,0.0,9826.91,3604.395
748,600854.SH,20191203,3.63,3.68,3.62,3.68,3.67,0.01,0.2725,8981.18,3281.994
749,600854.SH,20191202,3.8,3.86,3.65,3.67,3.64,0.03,0.8242,20293.71,7543.52
750,600854.SH,20191129,3.6,3.65,3.6,3.64,3.61,0.03,0.831,10118.68,3673.895
751,600854.SH,20191128,3.65,3.65,3.61,3.61,3.64,-0.03,-0.8242,6064.0,2199.914
752,600854.SH,20191127,3.66,3.66,3.61,3.64,3.67,-0.03,-0.8174,8246.89,2998.168
753,600854.SH,20191126,3.69,3.69,3.63,3.67,3.67,0.0,0.0,6748.16,2466.784
754,600854.SH,20191125,3.66,3.68,3.62,3.67,3.64,0.03,0.8242,13539.45,4934.849
755,600854.SH,20191122,3.68,3.71,3.62,3.64,3.66,-0.02,-0.5464,16207.71,5916.692
756,600854.SH,20191121,3.66,3.69,3.62,3.66,3.67,-0.01,-0.2725,8270.0,3025.002
757,600854.SH,20191120,3.66,3.67,3.64,3.67,3.66,0.01,0.2732,8242.53,3011.628
758,600854.SH,20191119,3.59,3.67,3.59,3.66,3.61,0.05,1.385,13445.74,4891.094
759,600854.SH,20191118,3.61,3.63,3.58,3.61,3.62,-0.01,-0.2762,11097.63,4002.641
760,600854.SH,20191115,3.67,3.67,3.61,3.62,3.67,-0.05,-1.3624,5303.0,1929.928
761,600854.SH,20191114,3.62,3.69,3.61,3.67,3.62,0.05,1.3812,11703.65,4260.905
762,600854.SH,20191113,3.61,3.64,3.58,3.62,3.61,0.01,0.277,9305.65,3353.746
763,600854.SH,20191112,3.6,3.63,3.59,3.61,3.61,0.0,0.0,14180.5,5124.388
764,600854.SH,20191111,3.68,3.68,3.58,3.61,3.69,-0.08,-2.168,23092.03,8374.294
765,600854.SH,20191108,3.69,3.73,3.69,3.69,3.69,0.0,0.0,17912.51,6637.523
766,600854.SH,20191107,3.72,3.72,3.67,3.69,3.7,-0.01,-0.2703,23569.85,8701.645
767,600854.SH,20191106,3.77,3.8,3.68,3.7,3.78,-0.08,-2.1164,22357.52,8316.694
768,600854.SH,20191105,3.75,3.8,3.75,3.78,3.78,0.0,0.0,13364.83,5045.223
769,600854.SH,20191104,3.86,3.88,3.78,3.78,3.84,-0.06,-1.5625,16977.1,6496.942
770,600854.SH,20191101,3.81,3.84,3.74,3.84,3.81,0.03,0.7874,19692.23,7478.958
771,600854.SH,20191031,3.82,3.82,3.73,3.81,3.82,-0.01,-0.2618,33381.01,12590.215
772,600854.SH,20191030,3.87,3.88,3.8,3.82,3.86,-0.04,-1.0363,26287.0,10085.323
773,600854.SH,20191029,3.95,3.96,3.86,3.86,3.94,-0.08,-2.0305,25179.65,9843.827
774,600854.SH,20191028,3.94,4.0,3.88,3.94,3.94,0.0,0.0,43245.65,17063.552
775,600854.SH,20191025,3.92,3.95,3.89,3.94,3.92,0.02,0.5102,32174.78,12642.006
776,600854.SH,20191024,3.84,3.94,3.84,3.92,3.85,0.07,1.8182,20077.37,7824.43
777,600854.SH,20191023,3.94,3.95,3.81,3.85,3.95,-0.1,-2.5316,27799.02,10830.116
778,600854.SH,20191022,3.82,3.95,3.8,3.95,3.83,0.12,3.1332,36264.0,14075.726
779,600854.SH,20191021,3.77,3.84,3.68,3.83,3.75,0.08,2.1333,29279.48,11036.551
780,600854.SH,20191018,3.82,3.87,3.72,3.75,3.83,-0.08,-2.0888,23155.1,8815.186
781,600854.SH,20191017,3.84,3.87,3.82,3.83,3.84,-0.01,-0.2604,8576.0,3293.332
782,600854.SH,20191016,3.9,3.9,3.84,3.84,3.88,-0.04,-1.0309,10623.0,4099.791
783,600854.SH,20191015,3.92,3.92,3.86,3.88,3.92,-0.04,-1.0204,12210.0,4743.068
784,600854.SH,20191014,3.91,3.93,3.88,3.92,3.89,0.03,0.7712,18280.0,7143.06
785,600854.SH,20191011,3.81,3.9,3.81,3.89,3.81,0.08,2.0997,22816.13,8795.19
786,600854.SH,20191010,3.78,3.82,3.78,3.81,3.78,0.03,0.7937,14558.1,5540.004
787,600854.SH,20191009,3.73,3.78,3.73,3.78,3.75,0.03,0.8,7761.0,2919.583
788,600854.SH,20191008,3.74,3.81,3.73,3.75,3.74,0.01,0.2674,10606.35,4012.387
789,600854.SH,20190930,3.76,3.79,3.74,3.74,3.77,-0.03,-0.7958,9302.74,3496.183
790,600854.SH,20190927,3.72,3.79,3.72,3.77,3.72,0.05,1.3441,13489.74,5077.623
791,600854.SH,20190926,3.84,3.86,3.72,3.72,3.84,-0.12,-3.125,24874.0,9395.434
792,600854.SH,20190925,3.89,3.89,3.83,3.84,3.89,-0.05,-1.2853,19433.0,7483.656
793,600854.SH,20190924,3.88,3.92,3.85,3.89,3.88,0.01,0.2577,19586.07,7619.759
794,600854.SH,20190923,3.89,3.91,3.84,3.88,3.93,-0.05,-1.2723,29554.1,11422.291
795,600854.SH,20190920,3.93,3.98,3.92,3.93,3.99,-0.06,-1.5038,54138.0,21330.031
796,600854.SH,20190919,4.3,4.3,3.97,3.99,3.91,0.08,2.046,104117.37,42281.965
797,600854.SH,20190918,3.92,3.97,3.9,3.91,3.94,-0.03,-0.7614,21922.1,8615.846
798,600854.SH,20190917,4.0,4.01,3.91,3.94,3.99,-0.05,-1.2531,40487.0,16024.774
799,600854.SH,20190916,3.95,4.02,3.92,3.99,3.95,0.04,1.0127,32030.46,12758.141
800,600854.SH,20190912,3.9,3.95,3.87,3.95,3.87,0.08,2.0672,38923.89,15286.122
801,600854.SH,20190911,3.9,3.94,3.86,3.87,3.88,-0.01,-0.2577,26577.17,10360.362
802,600854.SH,20190910,3.89,3.91,3.86,3.88,3.91,-0.03,-0.7673,20877.0,8110.059
803,600854.SH,20190909,3.87,3.91,3.85,3.91,3.85,0.06,1.5584,29096.65,11285.067
804,600854.SH,20190906,3.83,3.87,3.81,3.85,3.83,0.02,0.5222,27369.26,10513.206
805,600854.SH,20190905,3.8,3.87,3.79,3.83,3.79,0.04,1.0554,36549.43,14021.042
806,600854.SH,20190904,3.73,3.79,3.73,3.79,3.74,0.05,1.3369,22199.0,8351.807
807,600854.SH,20190903,3.75,3.78,3.72,3.74,3.75,-0.01,-0.2667,26713.0,10001.773
808,600854.SH,20190902,3.69,3.75,3.65,3.75,3.67,0.08,2.1798,25272.0,9417.702
809,600854.SH,20190830,3.78,3.78,3.67,3.67,3.75,-0.08,-2.1333,24116.37,8991.473
810,600854.SH,20190829,3.8,3.8,3.73,3.75,3.8,-0.05,-1.3158,42883.69,16108.519
811,600854.SH,20190828,3.76,3.97,3.76,3.8,3.73,0.07,1.8767,55113.46,20925.85
812,600854.SH,20190827,3.66,3.73,3.66,3.73,3.65,0.08,2.1918,29517.34,10937.54
813,600854.SH,20190826,3.64,3.69,3.61,3.65,3.71,-0.06,-1.6173,18606.0,6777.265
814,600854.SH,20190823,3.7,3.73,3.68,3.71,3.71,0.0,0.0,14795.37,5472.188
815,600854.SH,20190822,3.71,3.72,3.68,3.71,3.7,0.01,0.2703,16958.0,6276.178
816,600854.SH,20190821,3.7,3.71,3.68,3.7,3.71,-0.01,-0.2695,13165.91,4870.231
817,600854.SH,20190820,3.73,3.73,3.68,3.71,3.73,-0.02,-0.5362,26882.58,9970.537
818,600854.SH,20190819,3.66,3.73,3.65,3.73,3.67,0.06,1.6349,34501.62,12721.311
819,600854.SH,20190816,3.65,3.67,3.6,3.67,3.66,0.01,0.2732,26008.74,9466.123
820,600854.SH,20190815,3.6,3.68,3.57,3.66,3.64,0.02,0.5495,22751.36,8255.584
821,600854.SH,20190814,3.69,3.7,3.63,3.64,3.65,-0.01,-0.274,9794.0,3590.735
822,600854.SH,20190813,3.67,3.69,3.62,3.65,3.69,-0.04,-1.084,10262.66,3736.322
823,600854.SH,20190812,3.69,3.7,3.62,3.69,3.64,0.05,1.3736,20497.9,7516.754
824,600854.SH,20190809,3.63,3.69,3.62,3.64,3.62,0.02,0.5525,16818.0,6124.874
825,600854.SH,20190808,3.62,3.72,3.61,3.68,3.61,0.07,1.9391,24889.0,9126.167
826,600854.SH,20190807,3.66,3.66,3.59,3.61,3.65,-0.04,-1.0959,18666.79,6758.494
827,600854.SH,20190806,3.74,3.76,3.57,3.65,3.78,-0.13,-3.4392,23016.2,8365.851
828,600854.SH,20190805,3.78,3.84,3.74,3.78,3.8,-0.02,-0.5263,16720.87,6346.67
829,600854.SH,20190802,3.75,3.8,3.72,3.8,3.83,-0.03,-0.7833,19739.86,7420.706
830,600854.SH,20190801,3.86,3.89,3.81,3.83,3.88,-0.05,-1.2887,14483.83,5555.919
831,600854.SH,20190731,3.87,3.9,3.86,3.88,3.89,-0.01,-0.2571,11768.97,4564.825
832,600854.SH,20190730,3.93,3.95,3.88,3.89,3.91,-0.02,-0.5115,13742.04,5378.818
833,600854.SH,20190729,3.93,3.94,3.88,3.91,3.94,-0.03,-0.7614,12395.0,4837.744
834,600854.SH,20190726,3.9,3.94,3.87,3.94,3.91,0.03,0.7673,21216.66,8286.781
835,600854.SH,20190725,3.85,3.92,3.83,3.91,3.85,0.06,1.5584,25383.74,9866.555
836,600854.SH,20190724,3.77,3.88,3.77,3.85,3.77,0.08,2.122,30825.76,11833.319
837,600854.SH,20190723,3.77,3.78,3.71,3.77,3.76,0.01,0.266,12260.14,4605.309
838,600854.SH,20190722,3.85,3.87,3.74,3.76,3.85,-0.09,-2.3377,23726.63,8986.803
839,600854.SH,20190719,3.8,3.9,3.8,3.85,3.83,0.02,0.5222,25453.03,9822.022
840,600854.SH,20190718,3.88,3.88,3.79,3.83,3.86,-0.03,-0.7772,29358.14,11226.261
841,600854.SH,20190717,3.79,3.91,3.79,3.86,3.8,0.06,1.5789,41807.14,16171.084
842,600854.SH,20190716,3.82,3.83,3.78,3.8,3.82,-0.02,-0.5236,16098.91,6125.991
843,600854.SH,20190715,3.78,3.85,3.69,3.82,3.79,0.03,0.7916,21607.79,8183.077
844,600854.SH,20190712,3.75,3.79,3.74,3.79,3.75,0.04,1.0667,15184.0,5720.421
845,600854.SH,20190711,3.79,3.82,3.74,3.75,3.77,-0.02,-0.5305,16667.96,6310.154
846,600854.SH,20190710,3.82,3.83,3.75,3.77,3.82,-0.05,-1.3089,19255.0,7321.442
847,600854.SH,20190709,3.81,3.82,3.71,3.82,3.78,0.04,1.0582,28939.95,10904.031
848,600854.SH,20190708,4.0,4.0,3.75,3.78,4.01,-0.23,-5.7357,46505.0,17839.827
849,600854.SH,20190705,4.02,4.04,3.97,4.01,4.02,-0.01,-0.2488,18763.01,7511.443
850,600854.SH,20190704,4.0,4.03,3.98,4.02,4.01,0.01,0.2494,19271.33,7706.943
851,600854.SH,20190703,4.03,4.03,3.95,4.01,4.02,-0.01,-0.2488,26141.79,10424.242
852,600854.SH,20190702,4.03,4.07,4.0,4.02,4.03,-0.01,-0.2481,22846.76,9228.52
853,600854.SH,20190701,3.94,4.03,3.94,4.03,3.91,0.12,3.0691,39802.12,15940.648
854,600854.SH,20190628,3.99,3.99,3.9,3.91,3.99,-0.08,-2.005,20817.0,8187.232
855,600854.SH,20190627,3.99,4.02,3.96,3.99,3.97,0.02,0.5038,19583.11,7814.471
856,600854.SH,20190626,3.97,4.01,3.94,3.97,4.0,-0.03,-0.75,20292.0,8053.711
857,600854.SH,20190625,4.03,4.03,3.95,4.0,4.02,-0.02,-0.4975,32348.22,12908.113
858,600854.SH,20190624,4.02,4.04,3.98,4.02,4.02,0.0,0.0,25429.75,10213.524
859,600854.SH,20190621,3.95,4.04,3.94,4.02,3.92,0.1,2.551,34808.6,13948.827
860,600854.SH,20190620,3.85,3.94,3.83,3.92,3.85,0.07,1.8182,30318.14,11816.302
861,600854.SH,20190619,3.86,3.9,3.83,3.85,3.8,0.05,1.3158,17928.99,6926.234
862,600854.SH,20190618,3.83,3.85,3.76,3.8,3.8,0.0,0.0,18522.0,7044.651
863,600854.SH,20190617,3.79,3.86,3.75,3.8,3.79,0.01,0.2639,16799.71,6413.167
864,600854.SH,20190614,3.89,3.9,3.78,3.79,3.9,-0.11,-2.8205,19862.0,7650.163
865,600854.SH,20190613,3.91,3.91,3.82,3.9,3.86,0.04,1.0363,29451.51,11389.017
866,600854.SH,20190612,3.89,3.89,3.81,3.86,3.86,0.0,0.0,26781.01,10300.358
867,600854.SH,20190611,3.73,3.88,3.71,3.86,3.72,0.14,3.7634,37555.04,14285.377
868,600854.SH,20190610,3.73,3.75,3.69,3.72,3.7,0.02,0.5405,18971.4,7059.348
869,600854.SH,20190606,3.9,3.91,3.68,3.7,3.89,-0.19,-4.8843,27200.07,10192.22
870,600854.SH,20190605,3.88,3.92,3.87,3.89,3.86,0.03,0.7772,15456.76,6016.292
871,600854.SH,20190604,3.88,3.91,3.81,3.86,3.88,-0.02,-0.5155,20209.04,7823.864
872,600854.SH,20190603,4.03,4.03,3.87,3.88,4.04,-0.16,-3.9604,33846.01,13335.842
873,600854.SH,20190531,4.04,4.1,4.02,4.04,4.05,-0.01,-0.2469,17285.01,7005.476
874,600854.SH,20190530,4.12,4.12,4.02,4.05,4.12,-0.07,-1.699,16687.53,6762.383
875,600854.SH,20190529,4.14,4.14,4.1,4.12,4.12,0.0,0.0,15803.84,6510.639
876,600854.SH,20190528,4.12,4.18,4.1,4.12,4.1,0.02,0.4878,27144.18,11250.435
